,0,1,2,3,4,5,6,7,8,9,10
0,-0.7317333558878226,-0.4652184428952425,-1.1272130714003081,-2.0421455981790704,-0.03356316229484807,12.578149263706415,89.00162298589157,-81.00303044915083,96.74450098371634,-33.62101107272635,0.0
1,-2.361556192969772,-3.643293898546373,1.9868856440978306,-0.40422136502543404,-2.9129752136456304,-13.85221707308159,80.94518994115482,-87.3871089575012,95.12598316137259,-35.67792281970499,0.0
2,-2.206800208747942,-0.15593023995903277,1.1648867161991756,2.028023934935237,-0.9648381656667444,-13.597420829745358,81.4186435706436,-77.83689268256266,93.72891156794839,-34.91348201489155,0.0
3,-3.1935714238441,-0.7776723006515195,1.435255260383587,1.9826253178673552,-1.579857270858804,-7.487241346331922,83.1528700457013,-85.20554551557863,96.33213103711482,-37.58736722302022,0.0
4,-1.2205527514946308,-1.5895727940020814,-0.4308336922816406,0.21445451055597475,-1.4087774833979099,-3.09623919612259,80.17656194656732,-81.82054382590135,93.35007931316542,-38.00623431270353,0.0
5,-1.255861907011488,-0.9133753712097282,-0.7323887281083824,-0.1408262390803734,-0.8635666123699621,-7.686999802810727,77.15541207277677,-80.23273252793467,95.0160131160836,-36.949725169118025,0.0
6,-1.1097667620373166,-1.332378266020958,1.4962836745513506,1.4230600667961841,-1.4484418468190072,-8.144110019902488,85.77010160624353,-92.96148841905828,94.81430652203696,-40.43512364418683,0.0
7,-0.32899656004225863,-0.07468405531652633,0.19807212395481888,-2.027016601516194,0.33194463975203065,-12.104725628753659,74.39338055366146,-84.26824717990674,93.11546142680385,-42.38730500135425,0.0
8,-0.44798965171407823,-0.16882384844634846,1.5783453994266554,-0.8811556295376791,0.007376467224822908,-8.612055244138658,83.33133567933686,-80.4451689546908,93.75053718970227,-41.730769267455514,0.0
9,0.2298440920308169,1.7046729703927115,0.11141889226833701,0.834193662580095,1.0659115002412085,-13.551733166461796,81.09520541144123,-86.45382022587668,93.74177313232737,-33.632688143135724,0.0
10,-1.8843148089617139,-0.5554591647580422,-2.19608785808673,-0.07419231530330128,-0.7634195764123274,-6.2041484945098,78.02324882300807,-85.59294386585586,94.80810171331993,-38.66365356759654,0.0
11,-1.2551011969300503,-0.6015204838682717,0.6611259656855417,1.2628792360823708,-0.9349680118664699,-2.3263162518929112,83.41508580417029,-85.60732397319565,91.24210334451418,-35.00434279990648,0.0
12,-1.3877567262995323,-1.9755662427343932,-3.11449950353836,-0.9566936127383073,-1.4881563490192782,-2.570737210847023,81.73675464974335,-85.9444866016029,94.33259089759429,-38.170811537264775,0.0
13,-1.6710769753501613,-0.32923868759026653,-2.3552301854357287,-0.8426720200115301,-0.3958371702789233,2.8258759355489698,92.27037902291774,-81.77147450736972,99.98093646071129,-37.81355679541453,0.0
14,0.9144260838403793,-0.7444177900151994,0.7329231104795183,-1.2056913598372847,-0.07672267564402224,-11.228416532367737,86.91058370850915,-85.94822770509096,97.32409607596566,-37.4083028165612,0.0
15,-1.276886155171256,-0.43072607145204644,-3.1682336540998053,-2.443818132010683,-0.049845780302878506,-19.663898681592404,79.5884825835267,-88.50954703804288,97.10887368154813,-42.432299304514586,0.0
16,-0.6233018703305561,-0.0034030228269544827,0.39879214922112216,2.5291131326480825,-0.6728311738472931,-16.363532637422455,76.88968214593076,-85.36743797459988,96.63389217386255,-40.4128504416094,0.0
17,-1.7986510655471162,-0.23421664273224796,-2.654285610757179,-0.812436586678274,-0.3634074559499677,-13.244961696420942,75.86532989690099,-79.29146103327301,94.195897780228,-36.07933493547151,0.0
18,0.21583985194739141,-3.6909212092242227,2.058455731574447,-0.26485153311338583,-2.482296253696163,-14.428505969738767,84.06907810553497,-82.93121625664612,91.76083910609213,-36.23498610814599,0.0
19,-1.1917762100032323,-0.18979922622507517,-1.8298624947257092,-1.6476396883615956,-0.022336181752766027,-12.624433139175071,80.4439793286699,-82.86882039559748,96.78510067288975,-34.34426021746447,0.0
20,-1.4508728200810737,0.4042955079860262,0.6046312238789298,3.1614126604175237,-0.6800360898803757,-14.606141322648583,79.45720282887947,-81.35099627592935,92.83186856053547,-33.82565563481586,0.0
21,0.7339247529435367,-0.8746170399609599,-2.005733337461911,-5.866397267303245,0.7880722484603855,-12.877401054572273,87.21456124193466,-88.72287434437361,96.26146021063761,-41.80352065829307,0.0
22,-2.9579870742568217,0.3347966889611258,1.5411115645517028,3.177505914311613,-1.0103685581819646,-6.1071391329600315,86.40863979732164,-81.61029498154936,93.59831265024938,-32.04580241354076,0.0
23,0.8402578141254384,-1.8037628980702076,0.9343767128938244,-0.8950291867307785,-0.9048853329923408,3.765440978823573,80.90526637992036,-80.948259752816,96.62447253094143,-40.63272576880827,0.0
24,-1.3720172052594544,-1.661231560231854,1.2644895529619697,0.821648455784797,-1.6015707218126158,-10.883916143687058,78.27170900657289,-78.6649837630798,95.67294371368531,-28.891872941878418,0.0
25,-1.6973159889227065,-3.9110893532480255,1.2991447083379897,1.9179336468498644,-3.493209558560657,-4.832594120704474,81.91202937672192,-80.57705315708539,98.19260296924361,-42.72463459705025,0.0
26,-0.8205885530364103,-1.0815374224277021,0.7213694068148695,0.8328266816811274,-1.0954399980249248,-27.37932742763666,82.81510002103497,-87.07702448709733,89.3427248149957,-36.13910670576346,0.0
27,-1.2082534645433745,-0.13101645327359768,0.864680276845397,0.2915118383002212,-0.3778587978054315,-21.37125309412687,77.4065467211798,-83.52363391881333,94.49406523992643,-40.00968943980991,0.0
28,-1.7819661433770146,0.761879668467105,1.3217713172511616,2.02160590831881,-0.23197087899262514,-19.784046221745317,88.35957439715462,-80.58472481361947,91.83887635287986,-30.08034464088939,0.0
29,-3.2605090534166483,-1.1066663314413476,1.656278724935855,2.275700966681283,-1.8867736745666952,-7.050510927820871,81.44518160521196,-90.29425641009377,97.10161219379916,-37.15053089499548,0.0
30,-0.8351743835931223,-2.718075091001965,1.388640275353731,1.4950948445504046,-2.3914741312985464,-15.731014712382457,80.49960515369784,-90.48521708529515,95.48435560986142,-38.21279658139969,0.0
31,-2.170057736425727,-2.110362728976785,1.7730371296545693,1.0753936968579259,-2.121398317555654,-5.709031818536395,79.90489016877818,-82.73266218202528,93.21947433611201,-41.72058237314403,0.0
32,-0.9869175831062693,-2.574481050307042,-1.1687928565738452,-0.009972706442958557,-2.0190240515527007,-19.61247281627484,85.19126838640923,-85.53961889766444,96.34660183235351,-42.60742034005419,0.0
33,-0.8506132335171864,-1.0736103245928135,-1.3290780752396953,-1.2837557153617936,-0.6550382838882557,-0.9247102589161784,74.18444399797428,-78.8747638563326,96.20181699100816,-32.18951910255429,0.0
34,-1.554717272165459,-0.7502591983566393,1.087550637248956,2.12130971773208,-1.2809624906764476,-1.2170572054339388,81.56666516065725,-78.3357007742379,95.51099452317413,-40.831970123274544,0.0
35,-2.197622578889329,1.6085805067724421,-3.4838621907069363,-1.3452295339697051,0.9686171509142986,4.380552246242756,80.42048198852366,-79.12373604427405,94.95043609120687,-31.092668546369065,0.0
36,-1.060187159300419,-1.7177845877294549,-0.3643937115311965,0.04734214487023358,-1.431064097739486,-6.177292766387696,81.41243275622413,-80.23428474750074,98.01399043258868,-39.30509084342951,0.0
37,-1.8403002558749177,-0.5562341254911576,-2.8964153861616557,-0.7767217848078756,-0.6095362973950944,-7.799097515984638,84.02728320834454,-80.27815101171643,98.45180159823393,-40.7807733361307,0.0
