,0,1,2,3,4,5,6,7,8
0,-0.5328442991582449,1.431037281177294,1.4737523271836888,-0.7922188372737669,-95.56739491773651,37.545119979365225,-43.37906533448747,-108.26547477012734,0.0
1,-1.818716637161933,1.581220767555342,-0.43698123553482393,-0.010488683456669312,-88.56845603139932,67.66363851988598,-38.6720507773881,-95.2221843505027,0.0
2,-0.550481119869324,-1.1112416169655777,-0.2723720655309204,-0.3728317602578963,-81.50464924708568,50.5635325959777,-31.33876297330586,-98.99514314272226,0.0
3,-0.010836530510136,-1.185858757509914,0.20239586101719742,0.8709579559213345,-106.12116582152737,42.349180065311806,-35.15712202104196,-100.81344184460414,0.0
4,-1.2278673645938318,0.0052347012530689074,-1.093235213242651,-0.4368535864928932,-52.04078737012921,59.660513814772706,-30.52534951371048,-88.9789221099065,0.0
5,-3.111325441229705,-0.14720859750509296,-3.9554772908105105,-4.530065924422386,-99.4530394317857,34.7909420576191,-39.81212190375362,-91.60959347541478,0.0
6,-0.5166230267389076,-0.9565645226828234,-0.47631324453974233,0.1980437487246871,-84.9903780072845,47.3425099708445,-35.33767485702498,-95.07931172675751,0.0
7,0.7346905133650314,-1.2274941662381296,1.3424880639922103,-0.11146216886926341,-76.95061074313111,65.28746524005088,-34.620282455417126,-90.52279226924254,0.0
8,-0.14127186663970914,-1.9123610657402907,0.3795516104171597,-0.2044279593145778,-89.89954999247946,45.19561723668717,-38.43264070789611,-85.67912987175396,0.0
9,-1.3652798896717857,1.1346906053246613,2.4185309914352606,-1.5558252776943797,-101.11241860241533,49.878640598451355,-38.73718354854572,-85.66874972067883,0.0
10,-0.4021721543633042,1.2365141958576533,1.984507477392292,-1.661482699584772,-79.23391550844659,43.884186763501546,-39.68841341562898,-101.2822942910388,0.0
11,-0.11715464385134233,1.04463430238939,1.7478409926295928,-1.1372295021474892,-90.6902925989975,48.343630254797475,-38.52984167529247,-106.02301874081729,0.0
12,-0.49115635896835985,-0.49339191223184187,-0.31107463536011093,0.8358811440779255,-111.71130826245562,45.54011801503817,-38.516988936350174,-96.25324123524312,0.0
13,-2.596331958238902,1.2682816417460494,0.6576090953124041,-2.658410540827844,-108.30365746022468,42.66378284228164,-51.467535230735976,-92.92925357874314,0.0
14,-0.5197538909755395,-0.6764071786980494,-0.48068628448069695,0.3187396261142281,-80.45613627107258,31.99378871583184,-33.96010643305408,-89.43151419083571,0.0
15,-0.8210202391932935,-1.9767034895878302,-0.7152561998311469,-1.8871194987438584,-89.83913371432702,51.46103893144568,-33.69349821004739,-86.92777589385238,0.0
16,-1.3755727637001482,-0.4980580763178627,-1.852061526862315,-1.0012824662154771,-65.51222132831498,54.81110763854176,-28.914011442040312,-85.1071196601855,0.0
17,-0.19870648247563838,-0.9709184031963292,-0.41008265984561576,0.8906170377154314,-98.0720437638167,46.55785008384967,-36.30747343381217,-89.8742183615408,0.0
18,0.010241402635998043,-1.1581474257685727,0.189054701837023,1.1073749451259451,-99.36233123970362,55.39556238714273,-38.843981456667855,-100.85005276206604,0.0
19,-1.6462678294487119,-1.2079849559028122,2.220019224618376,-2.9887169543540333,-74.62218931555569,64.69917428806116,-29.65894381579347,-88.68709326704304,0.0
20,-2.3578740958692364,1.021893463700062,0.5515249116489382,0.4396059963845431,-96.87918577553815,28.32582226106622,-39.63376847190178,-95.3824286761828,0.0
21,-2.5205334759887075,2.898813424204323,1.099324532115805,1.6037288662570357,-104.6751426347834,24.776994594671855,-37.173139754911794,-94.08924591091073,0.0
22,-1.3823941428249293,-1.254473587095468,-1.3380093628475203,-2.1665970690255074,-73.87209745260319,35.33185677425162,-42.603719453226546,-92.25187732160373,0.0
23,-1.011773088925742,-0.06501241599795493,-1.6672042643043163,0.13313757136900706,-95.41087380371309,54.61408495478026,-44.20717191805262,-97.5650548688677,0.0
24,-0.8026217575273631,-0.9142077519641382,-0.7431915484808667,-0.5536792955581906,-71.9186660195882,40.669351019377615,-41.335475288315266,-89.63265261841606,0.0
25,-1.0333907085194178,1.16420564591329,1.7918562555615973,-0.35832208616848404,-97.47281842461587,34.94613473205011,-39.043682545371404,-91.94050211140501,0.0
26,-0.4417297598120079,2.208298447221474,2.0035156663863143,0.1019999359665209,-113.70415722015548,39.23798252539225,-39.66169872996364,-91.74368404479173,0.0
27,1.1089619192137024,-1.3826155313529354,0.4483860824455279,-1.6695446666262168,-64.97059393963539,48.10313198532536,-27.276972751099827,-86.42062829992804,0.0
28,-4.078154915032826,1.4555231416728727,-0.18537286114692186,-1.9604131783923047,-62.850999550986174,47.99687255502282,-47.04830324153688,-90.68429820724137,0.0
29,-1.1704346645648407,1.7162920492447507,-1.026872974987858,0.8184142183014034,-97.49379934949529,51.81765463726231,-43.83321536286208,-104.07028312257808,0.0
30,-2.292221129565062,-0.6265464759257972,-2.4880005612291463,-3.416645297771898,-101.31820401041304,43.72733460276313,-40.174503646904384,-93.89578782983155,0.0
31,-0.2188508516259009,-1.1738683136249308,0.1261005641457682,0.4990043954625303,-78.08150607953985,50.08272658130837,-37.30586699885146,-93.5254040256513,0.0
32,-2.512491293702179,0.44072213451910636,-3.5082885684677554,-2.5863188148989478,-87.57468757553265,41.404250611889346,-32.89761704915296,-89.26610724367956,0.0
33,-0.2639567819892643,0.29665613056593265,1.0661928618238115,-1.9423515885180582,-102.71272931539085,38.97476896971423,-37.983852946012334,-96.91171396856336,0.0
34,-1.352385113049794,1.6568624154725082,0.3173692054620957,0.06961605045220964,-91.55334026516047,27.650602285329207,-33.52774160686703,-84.45531841860267,0.0
35,-0.5269960168702399,-1.5547575983217414,-0.5686997297763561,-0.4846217967579026,-78.95058640969489,58.79313899234221,-40.12480531500026,-91.26183997619152,0.0
36,-0.9823467344301717,-1.9959630143434337,-0.5349595756941754,-2.2416320138606665,-81.56949844666832,41.70976467051277,-34.1717633304425,-82.63438638615042,0.0
37,-1.2495550086557086,1.6795983631818459,0.3111841213350284,0.42651921296237205,-75.49509871939156,45.29932421412029,-42.25972571270458,-88.01793117681532,0.0
38,-2.46809631163955,1.6850239633258126,-0.4971773154359713,-0.8386640197704016,-102.1825163000175,28.5396053354676,-41.541585424802506,-90.39848885259653,0.0
39,-0.1977624706233102,-1.7319063639345438,0.12802933994811738,-0.30423865808506323,-82.82707051511133,46.408927853164265,-32.09705601353159,-81.85594760745217,0.0
40,-1.3828442216701302,-1.454383072910425,-1.4667813351057093,-2.289396859068406,-97.6724153195172,35.68653113245763,-28.61591013613839,-84.08946768051466,0.0
41,-1.9531633147647642,-1.33029091848049,-1.666409965433411,-3.6587389790340974,-103.42794305279634,23.77421728479758,-32.466791580172966,-95.68918045657628,0.0
42,-0.3030711458630393,1.1581352826856954,1.542444634688093,0.8187592081621946,-89.57869613529657,50.5818641579418,-37.094730413224326,-91.54352594470326,0.0
43,-0.6338213119118126,2.906787297783958,0.4235923398166309,-0.30522017383199407,-80.70666521554352,57.81292008555515,-36.244666516479754,-99.04898783327063,0.0
44,-0.32653097594574687,-0.7819879611517273,-0.626085041084018,0.8410086116617241,-112.97861749888307,48.52778827932876,-44.575339584765736,-94.77984409923391,0.0
45,-0.13126692414558916,1.0153757415549767,1.5883007518358185,0.9619634704003879,-131.6681646615619,26.591880424308588,-40.64796000375987,-100.6462562581724,0.0
46,-1.7672013138652163,-0.5122018356852096,-1.9858181674486968,-2.199277722699536,-99.32459466542772,36.99657623861696,-38.069275231601125,-94.97309389662871,0.0
47,0.12431753434419557,-0.19494101646296547,0.05072355836784137,-0.6064472367479161,-119.52324805818358,52.03832860368552,-46.571658913289184,-93.84224153257135,0.0
48,-1.385504120690585,0.09452330460365266,-1.699710341263609,-0.4646001552289525,-110.71678582480372,45.3269043547677,-36.39044323826074,-94.03817482767901,0.0
49,-0.048726155062798426,-0.14339436794068428,-0.49448822341642396,2.228752621055628,-100.59435464761053,38.73658449627709,-43.329169134579764,-106.36430441993397,0.0
50,-0.06266822809095207,1.3231501250587123,2.899927667179422,-4.199550126094101,-71.74663038607125,45.05001735465076,-41.153138446195044,-85.46962013209107,0.0
51,-1.4084676549940358,-1.6262254701110948,0.04810905984481528,1.2749339464378053,-55.70980576677603,54.10258128969143,-44.808832659566654,-87.87283863656224,0.0
52,-1.8697773235890407,0.29070782900879477,-2.679486263779016,-1.2966709974838992,-108.39138966157539,47.14366461478675,-39.45415789185201,-105.9486060234014,0.0
53,-0.3445517966574987,-1.6730922850956613,-0.09008482540038876,-0.3382863235772262,-100.63726077771484,40.98657645603859,-37.357944164177134,-91.46539774667644,0.0
54,-1.6961339679333096,0.8260922467494947,1.0150407220843458,-1.018191103921558,-115.18267385176492,16.49731371544486,-40.22167292640528,-83.51299664150687,0.0
